Energy (eV),DOS,Intg. DOS
-1.103224,0.11219,1.066705
-1.086585,0.106015,1.068515
-1.069947,0.101939,1.070244
-1.053308,0.098251,1.071909
-1.03667,0.094915,1.073516
-1.020031,0.092349,1.075071
-1.003392,0.091436,1.0766
-0.986754,0.088305,1.0781
-0.970115,0.084476,1.079532
-0.953477,0.082095,1.080917
-0.936838,0.079638,1.082263
-0.9202,0.077309,1.083568
-0.903561,0.07502,1.084836
-0.886923,0.072535,1.086064
-0.870284,0.069908,1.087249
-0.853645,0.067288,1.08839
-0.837007,0.064626,1.089488
-0.820368,0.061909,1.09054
-0.80373,0.0594,1.091549
-0.787091,0.057139,1.092519
-0.770453,0.055266,1.093452
-0.753814,0.053981,1.094361
-0.737176,0.052424,1.095247
-0.720537,0.050593,1.096104
-0.703898,0.048455,1.096929
-0.68726,0.045997,1.097715
-0.670621,0.043355,1.098459
-0.653983,0.040168,1.099153
-0.637344,0.03728,1.099797
-0.620706,0.034717,1.100396
-0.604067,0.032829,1.100957
-0.587429,0.031158,1.101489
-0.57079,0.029733,1.101995
-0.554151,0.028526,1.10248
-0.537513,0.027268,1.102944
-0.520874,0.025829,1.103386
-0.504236,0.024185,1.103802
-0.487597,0.022448,1.10419
-0.470959,0.020828,1.10455
-0.45432,0.01936,1.104884
-0.437682,0.018037,1.105195
-0.421043,0.016855,1.105485
-0.404404,0.015948,1.105757
-0.387766,0.01662,1.106028
-0.371127,0.016417,1.106304
-0.354489,0.013732,1.106564
-0.33785,0.008494,1.106746
-0.321212,0.0065,1.106866
-0.304573,0.005687,1.106967
-0.287935,0.004996,1.107056
-0.271296,0.004403,1.107134
-0.254657,0.003908,1.107203
-0.238019,0.003506,1.107265
-0.22138,0.003135,1.10732
-0.204742,0.002783,1.107369
-0.188103,0.002447,1.107412
-0.171465,0.00213,1.10745
-0.154826,0.001829,1.107483
-0.138188,0.001546,1.107511
-0.121549,0.001281,1.107535
-0.10491,0.001033,1.107554
-0.088272,0.000803,1.107569
-0.071633,0.000566,1.107581
-0.054995,0.000333,1.107588
-0.038356,0.000162,1.107592
-0.021718,5.2e-05,1.107594
-0.005079,3e-06,1.107594
0.011559,0.0,1.107594
0.028198,0.0,1.107594
0.044837,0.0,1.107594
0.061475,0.000112,1.107595
0.078114,0.00047,1.1076
0.094752,0.001074,1.107612
0.111391,0.001924,1.107637
0.128029,0.003017,1.107677
0.144668,0.004347,1.107738
0.161306,0.005684,1.107822
0.177945,0.006846,1.107926
0.194584,0.008082,1.10805
0.211222,0.009404,1.108196
0.227861,0.010812,1.108364
0.244499,0.012299,1.108556
0.261138,0.014151,1.108774
0.277776,0.016693,1.109031
0.294415,0.01906,1.109329
0.311053,0.02125,1.109664
0.327692,0.023211,1.110035
0.344331,0.024946,1.110435
0.360969,0.026486,1.110864
0.377608,0.027852,1.111316
0.394246,0.02905,1.111789
0.410885,0.030145,1.112282
0.427523,0.03116,1.112792
0.444162,0.032147,1.113319
0.4608,0.033442,1.113864
0.477439,0.035099,1.114434
0.494078,0.037131,1.115034
0.510716,0.039573,1.115671
0.527355,0.042449,1.116353
0.543993,0.045823,1.117087
0.560632,0.0497,1.117881
0.57727,0.054053,1.118743
0.593909,0.058871,1.119682
0.610547,0.064152,1.120705
0.627186,0.068559,1.121811
0.643825,0.072467,1.122985
0.660463,0.076611,1.124224
0.677102,0.081649,1.125539
0.69374,0.087107,1.126944
0.710379,0.091041,1.128428
0.727017,0.094432,1.129971
0.743656,0.097522,1.131568
0.760294,0.100321,1.133215
0.776933,0.10283,1.134905
0.793572,0.105048,1.136635
0.81021,0.107067,1.138399
0.826849,0.110869,1.140211
0.843487,0.114845,1.142089
0.860126,0.11886,1.144033
0.876764,0.122897,1.146045
0.893403,0.126887,1.148123
0.910041,0.130118,1.150262
0.92668,0.132228,1.152447
0.943318,0.133161,1.154656
0.959957,0.132933,1.156871
0.976596,0.131545,1.159073
0.993234,0.128999,1.161242
1.009873,0.125671,1.163361
1.026511,0.122728,1.165427
1.04315,0.120276,1.167448
1.059788,0.118315,1.169432
1.076427,0.117363,1.17139
1.093065,0.117884,1.173346
1.109704,0.118956,1.175316
1.126343,0.120538,1.177308
1.142981,0.122484,1.179336
1.15962,0.121055,1.181362
1.176258,0.119634,1.183364
1.192897,0.11822,1.185343
1.209535,0.116814,1.187298
1.226174,0.115375,1.18923
1.242812,0.113816,1.191137
1.259451,0.112123,1.193017
1.27609,0.110295,1.194868
1.292728,0.108417,1.196687
1.309367,0.107215,1.19848
1.326005,0.106463,1.200258
1.342644,0.104646,1.202008
1.359282,0.104396,1.203747
1.375921,0.104225,1.205483
1.392559,0.104068,1.207216
1.409198,0.10395,1.208946
1.425837,0.105512,1.210685
1.442475,0.109807,1.212473
1.459114,0.115633,1.214346
1.475752,0.122778,1.216328
1.492391,0.131116,1.218439
1.509029,0.140148,1.220695
1.525668,0.150016,1.223108
1.542306,0.160173,1.225688
1.558945,0.170437,1.228439
1.575584,0.180755,1.23136
1.592222,0.191281,1.234455
1.608861,0.202068,1.237727
1.625499,0.213134,1.241181
1.642138,0.224424,1.244821
1.658776,0.23557,1.248648
1.675415,0.245473,1.252653
1.692053,0.253705,1.256807
1.708692,0.261668,1.261095
1.725331,0.269838,1.265516
1.741969,0.278709,1.270078
1.758608,0.290335,1.274838
1.775246,0.295264,1.279693
1.791885,0.308947,1.284689
1.808523,0.296222,1.289702
1.825162,0.303075,1.294688
1.8418,0.308748,1.299784
1.858439,0.307813,1.304923
1.875078,0.312514,1.310094
1.891716,0.320626,1.315354
1.908355,0.329065,1.320761
1.924993,0.30901,1.326082
1.941632,0.29361,1.331087
1.95827,0.287789,1.335905
1.974909,0.28783,1.340689
1.991547,0.287087,1.345495
2.008186,0.283424,1.350187
2.024825,0.290887,1.354963
2.041463,0.299419,1.359872
2.058102,0.308834,1.364932
2.07474,0.319033,1.370154
2.091379,0.329653,1.375551
2.108017,0.339135,1.381117
2.124656,0.358276,1.386933
2.141294,0.373448,1.392998
2.157933,0.38432,1.399333
2.174572,0.39062,1.405779
2.19121,0.39762,1.412338
2.207849,0.402456,1.419
2.224487,0.405977,1.425722
