Energy (eV),DOS,Intg. DOS
1.913838,0.305936,1.818531
1.930476,0.272448,1.823589
1.947115,0.157917,1.826873
1.963753,0.123365,1.829206
1.980392,0.094445,1.83101
1.997031,0.07189,1.832384
2.013669,0.05672,1.833439
2.030308,0.049968,1.83432
2.046946,0.047549,1.835125
2.063585,0.048944,1.835925
2.080223,0.05708,1.836818
2.096862,0.061426,1.837801
2.1135,0.067684,1.838873
2.130139,0.105542,1.840255
2.146778,0.134349,1.842255
2.163416,0.160746,1.844711
2.180055,0.188423,1.847613
2.196693,0.253795,1.851573
2.213332,0.252989,1.855776
2.22997,0.256053,1.860014
2.246609,0.256449,1.864282
2.263247,0.253142,1.868525
2.279886,0.248804,1.872701
2.296525,0.244353,1.876804
2.313163,0.23972,1.880832
2.329802,0.234905,1.88478
2.34644,0.229918,1.888648
2.363079,0.233156,1.892473
2.379717,0.224062,1.896275
2.396356,0.215945,1.899935
2.412994,0.211026,1.903485
2.429633,0.205528,1.906952
2.446272,0.200045,1.910325
2.46291,0.195808,1.913616
2.479549,0.193213,1.91685
2.496187,0.192435,1.920055
2.512826,0.193531,1.923264
2.529464,0.195373,1.926514
2.546103,0.197681,1.929781
2.562741,0.201309,1.933099
2.57938,0.214861,1.936521
2.596019,0.245877,1.940384
2.612657,0.272253,1.944693
2.629296,0.297487,1.949435
2.645934,0.348165,1.954707
2.662573,0.361155,1.960629
2.679211,0.367287,1.966682
2.69585,0.37927,1.972885
2.712488,0.396017,1.979329
2.729127,0.420293,1.986095
2.745766,0.503866,1.993589
2.762404,0.594475,2.003472
2.779043,0.517704,2.013122
2.795681,0.438899,2.020772
2.81232,0.36591,2.027379
2.828958,0.356125,2.033297
2.845597,0.41674,2.039635
2.862235,0.525456,2.047456
2.878874,0.643223,2.057156
2.895513,0.795176,2.069037
2.912151,0.820288,2.082893
2.92879,0.790349,2.096177
2.945428,0.777687,2.109228
2.962067,0.760099,2.122029
2.978705,0.737681,2.134494
2.995344,0.756019,2.146645
3.011982,0.795246,2.160192
3.028621,0.547338,2.171568
3.04526,0.251672,2.177448
3.061898,0.206759,2.181246
3.078537,0.161647,2.1843
3.095175,0.131493,2.186715
3.111814,0.112783,2.188737
3.128452,0.111325,2.190598
3.145091,0.114167,2.192466
3.161729,0.122156,2.194425
3.178368,0.135294,2.19656
3.195007,0.153296,2.198887
3.211645,0.177452,2.201635
3.228284,0.204421,2.204808
3.244922,0.234204,2.208453
3.261561,0.282307,2.212696
3.278199,0.370041,2.218071
3.294838,0.594348,2.225354
3.311476,0.429445,2.232769
3.328115,0.394349,2.239564
3.344754,0.397243,2.246116
3.361392,0.416328,2.252865
3.378031,0.408427,2.259786
3.394669,0.402716,2.266512
3.411308,0.402919,2.273214
3.427946,0.403317,2.279921
3.444585,0.40399,2.286636
3.461223,0.4352,2.293645
3.477862,0.465734,2.30119
3.494501,0.45392,2.30886
3.511139,0.437452,2.316272
3.527778,0.429984,2.323466
3.544416,0.449269,2.330711
3.561055,0.452779,2.338244
3.577693,0.510022,2.346443
3.594332,0.505673,2.354836
3.61097,0.502542,2.363264
3.627609,0.470705,2.3714
3.644248,0.3809,2.378627
3.660886,0.367475,2.384837
3.677525,0.366041,2.390915
3.694163,0.381817,2.397115
3.710802,0.374199,2.403526
3.72744,0.376441,2.409763
3.744079,0.378522,2.416044
3.760717,0.386078,2.422391
3.777356,0.403965,2.428955
3.793995,0.427708,2.435866
3.810633,0.568975,2.444813
3.827272,0.587178,2.455033
3.84391,0.657551,2.465123
3.860549,0.726788,2.477459
3.877187,0.737191,2.489669
3.893826,0.723909,2.501851
3.910464,0.706307,2.513693
3.927103,0.620779,2.525266
3.943742,0.555944,2.535042
3.96038,0.521968,2.543952
3.977019,0.480926,2.552469
3.993657,0.450273,2.560207
4.010296,0.423805,2.567474
4.026934,0.400014,2.574326
4.043573,0.378894,2.580801
4.060211,0.361187,2.586953
4.07685,0.357783,2.592856
4.093488,0.349196,2.5989
4.110127,0.297945,2.604328
4.126766,0.296886,2.609276
4.143404,0.296584,2.614214
4.160043,0.295531,2.619141
4.176681,0.293603,2.624043
4.19332,0.291247,2.628909
4.209958,0.289353,2.633737
4.226597,0.28855,2.638547
4.243235,0.287385,2.643334
4.259874,0.286327,2.648108
4.276513,0.284948,2.65286
4.293151,0.284706,2.657598
4.30979,0.285342,2.662339
4.326428,0.287487,2.667102
4.343067,0.287089,2.671889
4.359705,0.290128,2.676675
4.376344,0.305602,2.681613
4.392982,0.290478,2.686409
4.409621,0.301839,2.691331
4.42626,0.317644,2.696479
4.442898,0.335949,2.701913
4.459537,0.378407,2.707754
4.476175,0.382135,2.714198
4.492814,0.39426,2.720666
4.509452,0.418242,2.72742
4.526091,0.44601,2.734602
4.542729,0.512331,2.742544
4.559368,0.479617,2.75079
4.576007,0.486575,2.758839
4.592645,0.447296,2.766777
4.609284,0.441489,2.774171
4.625922,0.437767,2.781478
4.642561,0.436727,2.788752
4.659199,0.437376,2.796011
4.675838,0.460788,2.803438
