Energy (eV),DOS,Intg. DOS
-4.175873,0.325508,2.550376
-4.159235,0.350096,2.556181
-4.142596,0.473904,2.562611
-4.125958,0.916916,2.576232
-4.109319,0.649652,2.593035
-4.09268,0.278116,2.599065
-4.076042,0.130504,2.602677
-4.059403,0.111864,2.604562
-4.042765,0.124114,2.606525
-4.026126,0.137047,2.608689
-4.009488,0.180966,2.611269
-3.992849,0.286995,2.615003
-3.976211,0.339428,2.620483
-3.959572,0.39747,2.62654
-3.942933,0.437043,2.633813
-3.926295,0.497241,2.641459
-3.909656,0.373792,2.64889
-3.893018,0.27685,2.654252
-3.876379,0.235056,2.658417
-3.859741,0.244171,2.662359
-3.843102,0.29437,2.666735
-3.826464,0.498105,2.67287
-3.809825,0.437732,2.68049
-3.793186,0.410824,2.687544
-3.776548,0.344659,2.693987
-3.759909,0.317338,2.699322
-3.743271,0.305541,2.704623
-3.726632,0.276599,2.709432
-3.709994,0.256804,2.713865
-3.693355,0.242322,2.71802
-3.676717,0.248371,2.722114
-3.660078,0.236353,2.726242
-3.643439,0.226624,2.730088
-3.626801,0.224366,2.733829
-3.610162,0.227497,2.737582
-3.593524,0.244132,2.741476
-3.576885,0.260586,2.745722
-3.560247,0.260737,2.75006
-3.543608,0.265314,2.754404
-3.52697,0.314256,2.759238
-3.510331,0.322899,2.764541
-3.493692,0.32608,2.769951
-3.477054,0.319596,2.775342
-3.460415,0.300476,2.780504
-3.443777,0.287293,2.785373
-3.427138,0.275861,2.790065
-3.4105,0.264893,2.794555
-3.393861,0.258642,2.798909
-3.377223,0.252753,2.803163
-3.360584,0.247401,2.807317
-3.343945,0.24228,2.811448
-3.327307,0.231887,2.815411
-3.310668,0.224484,2.81919
-3.29403,0.206022,2.822722
-3.277391,0.195671,2.826063
-3.260753,0.191764,2.829298
-3.244114,0.186716,2.832444
-3.227476,0.182018,2.835512
-3.210837,0.17688,2.838499
-3.194198,0.171154,2.841395
-3.17756,0.16484,2.844191
-3.160921,0.159119,2.846882
-3.144283,0.154706,2.849501
-3.127644,0.147469,2.852012
-3.111006,0.141939,2.854417
-3.094367,0.139844,2.856759
-3.077729,0.142887,2.859147
-3.06109,0.139066,2.861485
-3.044451,0.138873,2.863798
-3.027813,0.138243,2.866104
-3.011174,0.138682,2.8684
-2.994536,0.141077,2.870797
-2.977897,0.160699,2.873327
-2.961259,0.162176,2.876026
-2.94462,0.137716,2.878511
-2.927982,0.118775,2.880756
-2.911343,0.113169,2.882676
-2.894705,0.112123,2.884545
-2.878066,0.115322,2.886431
-2.861427,0.124695,2.888438
-2.844789,0.124117,2.890515
-2.82815,0.132295,2.892643
-2.811512,0.143183,2.894933
-2.794873,0.15913,2.897463
-2.778235,0.171091,2.90021
-2.761596,0.184206,2.903164
-2.744958,0.20104,2.90635
-2.728319,0.22854,2.909892
-2.71168,0.239654,2.913794
-2.695042,0.2421,2.917775
-2.678403,0.254441,2.921856
-2.661765,0.264492,2.926159
-2.645126,0.29461,2.931052
-2.628488,0.283647,2.935899
-2.611849,0.255053,2.940397
-2.595211,0.264159,2.944633
-2.578572,0.203889,2.948429
-2.561933,0.211839,2.951772
-2.545295,0.265788,2.955836
-2.528656,0.270909,2.960331
-2.512018,0.27521,2.964882
-2.495379,0.252651,2.969269
-2.478741,0.238231,2.973334
-2.462102,0.22574,2.977199
-2.445464,0.195175,2.980754
-2.428825,0.171097,2.983783
-2.412186,0.156263,2.986528
-2.395548,0.13448,2.98896
-2.378909,0.092882,2.990783
-2.362271,0.095115,2.992333
-2.345632,0.114346,2.994049
-2.328994,0.142107,2.996225
-2.312355,0.168255,2.998803
-2.295717,0.207394,3.002093
-2.279078,0.18654,3.005556
-2.262439,0.168316,3.00861
-2.245801,0.170514,3.011434
-2.229162,0.181111,3.014328
-2.212524,0.186237,3.017466
